Temperature_SH,RH_SH,Temperature_SL,RH_SL,Temperature_NH,RH_NH,Temperature_NL,RH_NL,timestamp
16.76,70.4,16.38,73.6,15.62,82.3,15.62,85.3,2012-06-14T12:00:00Z
16.76,70.4,16.38,73.6,15.62,82.3,15.62,85.3,2012-06-14T13:00:00Z
16.76,70.4,16.38,72.9,15.62,82.3,15.62,85.3,2012-06-14T14:00:00Z
16.76,70.4,16.38,72.9,15.62,81.0,15.62,85.3,2012-06-14T15:00:00Z
16.76,70.4,16.76,72.8,15.62,81.0,15.62,85.3,2012-06-14T16:00:00Z
16.76,70.4,16.76,73.5,15.62,82.3,15.62,85.3,2012-06-14T17:00:00Z
17.14,70.9,16.76,73.5,15.62,82.3,15.62,85.3,2012-06-14T18:00:00Z
17.14,70.9,17.14,73.5,15.62,82.3,15.62,85.3,2012-06-14T19:00:00Z
17.14,70.9,17.14,73.5,15.62,82.3,16.0,85.3,2012-06-14T20:00:00Z
17.14,70.9,17.14,74.2,15.62,82.3,16.0,85.3,2012-06-14T21:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.0,85.3,2012-06-14T22:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.0,85.3,2012-06-14T23:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.0,85.3,2012-06-15T00:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.38,85.3,2012-06-15T01:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.38,85.3,2012-06-15T02:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.38,85.3,2012-06-15T03:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.38,85.3,2012-06-15T04:00:00Z
17.14,70.9,17.14,74.2,16.0,82.3,16.38,85.3,2012-06-15T05:00:00Z
17.14,70.9,16.76,74.2,16.0,82.3,16.38,85.3,2012-06-15T06:00:00Z
17.14,70.9,16.76,74.2,16.0,82.3,16.0,85.3,2012-06-15T07:00:00Z
17.14,70.9,16.76,74.2,16.0,82.3,16.0,85.3,2012-06-15T08:00:00Z
17.14,70.9,16.76,73.5,16.0,82.3,16.0,85.3,2012-06-15T09:00:00Z
17.14,70.9,16.38,73.6,16.0,82.3,16.0,85.3,2012-06-15T10:00:00Z
17.14,70.3,16.38,72.9,16.0,82.3,16.0,85.3,2012-06-15T11:00:00Z
17.14,70.9,16.38,72.9,16.0,82.3,16.0,85.3,2012-06-15T12:00:00Z
17.14,70.3,16.38,72.9,16.0,82.3,16.0,85.3,2012-06-15T13:00:00Z
17.14,70.3,16.38,72.9,16.38,82.2,16.0,85.3,2012-06-15T14:00:00Z
17.14,70.3,16.38,72.9,16.38,82.2,16.0,85.3,2012-06-15T15:00:00Z
17.14,70.9,16.38,72.9,16.38,82.2,16.38,85.3,2012-06-15T16:00:00Z
17.14,70.9,16.76,73.5,16.38,82.2,16.38,85.3,2012-06-15T17:00:00Z
17.14,70.9,16.76,73.5,16.38,82.2,16.38,85.3,2012-06-15T18:00:00Z
17.14,71.5,17.14,73.5,16.38,82.2,16.38,85.3,2012-06-15T19:00:00Z
17.52,70.8,17.14,73.5,16.38,82.2,16.38,85.3,2012-06-15T20:00:00Z
17.52,70.8,17.52,73.4,16.38,82.2,16.76,85.3,2012-06-15T21:00:00Z
17.52,71.4,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-15T22:00:00Z
17.52,71.4,17.9,74.1,16.76,82.2,16.76,85.3,2012-06-15T23:00:00Z
17.9,71.4,17.9,74.1,16.76,82.2,16.76,85.3,2012-06-16T00:00:00Z
17.9,71.4,17.9,74.1,16.76,82.2,17.14,85.3,2012-06-16T01:00:00Z
17.9,71.4,17.9,74.1,16.76,82.2,17.14,85.3,2012-06-16T02:00:00Z
17.9,71.4,17.9,74.1,16.76,82.2,17.14,85.3,2012-06-16T03:00:00Z
17.9,71.4,17.52,74.1,17.14,82.2,16.76,85.3,2012-06-16T04:00:00Z
17.9,71.4,17.52,74.1,17.14,82.2,16.76,85.3,2012-06-16T05:00:00Z
17.9,71.4,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-16T06:00:00Z
17.52,72.1,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-16T07:00:00Z
17.52,72.1,17.14,74.2,16.76,82.2,16.76,85.3,2012-06-16T08:00:00Z
17.52,71.4,17.14,74.2,16.76,82.2,16.76,85.3,2012-06-16T09:00:00Z
17.52,71.4,17.14,74.2,16.76,82.2,16.76,85.3,2012-06-16T10:00:00Z
17.52,71.4,17.14,73.5,16.76,82.2,16.38,85.3,2012-06-16T11:00:00Z
17.52,71.4,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-16T12:00:00Z
17.52,71.4,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-16T13:00:00Z
17.52,71.4,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-16T14:00:00Z
17.52,71.4,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-16T15:00:00Z
17.52,70.8,17.14,73.5,16.76,82.2,16.38,85.3,2012-06-16T16:00:00Z
17.52,71.4,17.14,73.5,16.76,82.2,16.76,85.3,2012-06-16T17:00:00Z
17.52,71.4,17.14,74.2,16.76,82.2,16.76,85.3,2012-06-16T18:00:00Z
17.52,71.4,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-16T19:00:00Z
17.52,71.4,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-16T20:00:00Z
17.52,71.4,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-16T21:00:00Z
17.52,71.4,17.52,74.1,16.76,82.2,17.14,85.3,2012-06-16T22:00:00Z
17.52,71.4,17.9,74.1,17.14,82.2,17.14,85.3,2012-06-16T23:00:00Z
17.52,71.4,17.52,74.1,17.14,82.2,17.14,85.3,2012-06-17T00:00:00Z
17.52,70.8,17.9,74.1,17.14,82.2,17.14,85.3,2012-06-17T01:00:00Z
17.52,71.4,17.52,74.1,17.14,82.2,17.14,85.3,2012-06-17T02:00:00Z
17.52,70.8,17.52,74.1,17.14,82.2,17.14,85.3,2012-06-17T03:00:00Z
17.52,70.8,17.52,74.1,17.14,82.2,17.14,85.3,2012-06-17T04:00:00Z
17.52,70.8,17.52,74.1,17.14,82.2,17.14,85.3,2012-06-17T05:00:00Z
17.52,70.8,17.52,74.1,17.14,82.2,17.14,85.3,2012-06-17T06:00:00Z
17.52,70.8,17.14,74.2,16.76,82.2,16.76,85.3,2012-06-17T07:00:00Z
17.52,70.8,17.14,74.2,16.76,82.2,16.76,85.3,2012-06-17T08:00:00Z
17.52,70.8,17.14,73.5,16.76,82.2,16.76,85.3,2012-06-17T09:00:00Z
17.52,70.8,17.14,73.5,16.76,82.2,16.76,85.3,2012-06-17T10:00:00Z
17.14,70.9,16.76,73.5,16.76,82.2,16.76,85.3,2012-06-17T11:00:00Z
17.14,70.9,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-17T12:00:00Z
17.14,70.3,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-17T13:00:00Z
17.14,70.3,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-17T14:00:00Z
17.14,70.3,16.76,73.5,16.76,82.2,16.38,85.3,2012-06-17T15:00:00Z
17.14,70.3,17.14,73.5,16.76,82.2,16.38,85.3,2012-06-17T16:00:00Z
17.14,70.3,17.14,73.5,16.76,82.2,16.76,85.3,2012-06-17T17:00:00Z
17.52,70.3,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-17T18:00:00Z
17.52,70.8,17.52,74.1,16.76,82.2,16.76,85.3,2012-06-17T19:00:00Z
17.52,70.8,17.9,74.1,16.76,82.2,16.76,85.3,2012-06-17T20:00:00Z
17.52,70.8,17.9,74.1,16.76,82.2,16.76,85.3,2012-06-17T21:00:00Z
17.9,70.8,18.28,74.0,16.76,82.2,17.14,85.3,2012-06-17T22:00:00Z
17.9,70.8,18.28,74.8,17.14,82.2,17.14,85.3,2012-06-17T23:00:00Z
17.9,70.8,18.28,74.8,17.14,82.2,17.14,85.3,2012-06-18T00:00:00Z
17.9,70.8,18.28,74.8,17.14,82.2,17.14,85.3,2012-06-18T01:00:00Z
17.9,70.8,18.28,74.8,17.14,82.2,17.14,85.3,2012-06-18T02:00:00Z
18.28,70.7,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T03:00:00Z
17.9,70.8,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T04:00:00Z
17.9,70.8,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T05:00:00Z
17.9,70.8,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T06:00:00Z
17.9,70.8,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T07:00:00Z
17.9,70.8,17.9,74.1,17.14,82.2,17.14,85.3,2012-06-18T08:00:00Z
17.9,70.2,17.9,74.1,17.14,82.2,17.14,85.3,2012-06-18T09:00:00Z
17.9,70.2,17.9,74.1,17.14,82.2,16.76,85.3,2012-06-18T10:00:00Z
17.9,70.2,17.52,73.4,17.14,82.2,16.76,85.3,2012-06-18T11:00:00Z
17.9,70.2,17.52,73.4,17.14,82.2,16.76,85.3,2012-06-18T12:00:00Z
17.9,70.2,17.52,73.4,17.14,82.2,16.76,85.3,2012-06-18T13:00:00Z
17.9,70.2,17.52,73.4,17.14,80.9,16.76,85.3,2012-06-18T14:00:00Z
17.9,70.2,17.52,73.4,17.14,80.9,16.76,85.3,2012-06-18T15:00:00Z
17.9,70.2,17.52,73.4,17.14,82.2,16.76,85.3,2012-06-18T16:00:00Z
17.9,70.2,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-18T17:00:00Z
17.9,70.2,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-18T18:00:00Z
17.9,70.2,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T19:00:00Z
18.28,70.1,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-18T20:00:00Z
18.28,70.7,18.66,74.0,17.14,82.2,17.14,85.3,2012-06-18T21:00:00Z
18.66,70.6,18.66,74.0,17.14,82.2,17.14,85.3,2012-06-18T22:00:00Z
18.66,70.6,19.04,73.9,17.52,82.2,17.14,85.3,2012-06-18T23:00:00Z
18.66,70.6,19.04,73.9,17.52,82.2,17.52,85.2,2012-06-19T00:00:00Z
18.66,70.6,19.04,73.9,17.52,82.2,17.52,85.2,2012-06-19T01:00:00Z
18.66,70.6,19.04,73.9,17.52,82.2,17.52,85.2,2012-06-19T02:00:00Z
18.66,70.6,19.04,73.9,17.52,82.2,17.52,85.2,2012-06-19T03:00:00Z
18.66,70.6,19.04,73.9,17.52,82.2,17.52,85.2,2012-06-19T04:00:00Z
18.66,70.6,18.66,74.0,17.52,82.2,17.14,85.3,2012-06-19T05:00:00Z
18.66,70.6,18.66,74.0,17.52,82.2,17.14,85.3,2012-06-19T06:00:00Z
18.66,70.6,18.66,74.0,17.52,82.2,17.14,85.3,2012-06-19T07:00:00Z
18.66,70.6,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-19T08:00:00Z
18.28,70.7,18.28,74.0,17.14,82.2,17.14,85.3,2012-06-19T09:00:00Z
18.28,70.1,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-19T10:00:00Z
18.28,70.1,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-19T11:00:00Z
18.28,70.1,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-19T12:00:00Z
18.28,70.1,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-19T13:00:00Z
18.28,70.1,17.9,72.7,17.14,80.9,16.76,85.3,2012-06-19T14:00:00Z
18.28,70.1,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-19T15:00:00Z
18.28,70.1,17.9,73.3,17.14,82.2,16.76,85.3,2012-06-19T16:00:00Z
18.28,70.1,18.28,73.3,17.14,82.2,16.76,85.3,2012-06-19T17:00:00Z
18.28,70.1,18.66,74.0,17.14,82.2,16.76,85.3,2012-06-19T18:00:00Z
18.66,70.1,19.04,73.9,17.14,82.2,16.76,85.3,2012-06-19T19:00:00Z
18.66,70.1,19.42,73.9,17.14,80.9,17.14,85.3,2012-06-19T20:00:00Z
19.04,70.0,19.42,73.9,17.14,82.2,17.14,85.3,2012-06-19T21:00:00Z
19.04,70.6,19.81,73.8,17.52,82.2,17.14,85.3,2012-06-19T22:00:00Z
19.42,70.5,20.19,74.6,17.52,82.2,17.52,85.2,2012-06-19T23:00:00Z
19.42,70.5,20.19,74.6,17.52,82.2,17.52,85.2,2012-06-20T00:00:00Z
19.42,70.5,20.19,74.6,17.52,82.2,17.52,85.2,2012-06-20T01:00:00Z
19.42,70.5,20.19,73.8,17.52,82.2,17.52,85.2,2012-06-20T02:00:00Z
19.42,70.5,20.19,73.8,17.52,82.2,17.52,85.2,2012-06-20T03:00:00Z
19.81,70.5,20.19,73.8,17.9,82.1,17.52,85.2,2012-06-20T04:00:00Z
19.81,70.5,20.19,73.8,17.9,82.1,17.52,85.2,2012-06-20T05:00:00Z
19.81,70.5,20.19,73.8,17.9,82.1,17.52,85.2,2012-06-20T06:00:00Z
19.42,70.5,19.81,73.8,17.52,82.2,17.52,85.2,2012-06-20T07:00:00Z
19.42,70.5,19.81,73.8,17.52,82.2,17.52,85.2,2012-06-20T08:00:00Z
19.42,70.5,19.42,73.9,17.52,82.2,17.14,85.3,2012-06-20T09:00:00Z
19.42,69.9,19.42,73.9,17.52,82.2,17.14,85.3,2012-06-20T10:00:00Z
19.42,69.9,19.04,73.2,17.52,80.8,17.14,85.3,2012-06-20T11:00:00Z
19.42,69.9,19.04,73.2,17.52,82.2,17.14,85.3,2012-06-20T12:00:00Z
19.04,69.4,19.04,72.5,17.52,80.8,17.14,83.6,2012-06-20T13:00:00Z
19.04,69.4,19.04,72.5,17.52,80.8,17.14,83.6,2012-06-20T14:00:00Z
19.04,69.4,19.04,72.5,17.52,80.8,17.14,83.6,2012-06-20T15:00:00Z
19.42,69.4,19.42,72.4,17.52,80.8,17.14,83.6,2012-06-20T16:00:00Z
19.42,69.4,19.42,72.4,17.52,80.8,17.14,85.3,2012-06-20T17:00:00Z
19.42,69.4,19.81,73.1,17.52,80.8,17.52,85.2,2012-06-20T18:00:00Z
19.81,69.9,20.19,73.0,17.52,80.8,17.52,85.2,2012-06-20T19:00:00Z
19.81,69.9,20.57,73.7,17.9,82.1,17.52,85.2,2012-06-20T20:00:00Z
20.19,70.4,20.57,73.7,17.9,82.1,17.9,85.2,2012-06-20T21:00:00Z
20.19,70.4,20.95,73.7,18.28,82.1,17.9,85.2,2012-06-20T22:00:00Z
20.19,70.4,21.33,73.6,18.28,82.1,17.9,85.2,2012-06-20T23:00:00Z
20.57,70.3,21.33,73.6,18.28,82.1,18.28,85.2,2012-06-21T00:00:00Z
20.57,70.3,21.33,73.6,18.28,82.1,18.28,85.2,2012-06-21T01:00:00Z
20.57,70.3,21.33,73.6,18.66,82.1,18.28,85.2,2012-06-21T02:00:00Z
20.57,70.3,21.33,73.6,18.66,82.1,18.28,85.2,2012-06-21T03:00:00Z
20.57,70.3,21.33,73.6,18.66,82.1,18.28,85.2,2012-06-21T04:00:00Z
20.57,70.3,21.33,73.6,18.66,82.1,18.28,85.2,2012-06-21T05:00:00Z
20.57,70.3,20.95,73.7,18.66,82.1,18.28,85.2,2012-06-21T06:00:00Z
20.57,70.3,20.95,73.7,18.66,82.1,18.28,85.2,2012-06-21T07:00:00Z
20.57,70.3,20.95,73.7,18.66,82.1,18.28,85.2,2012-06-21T08:00:00Z
20.57,70.3,20.57,73.7,18.66,82.1,18.28,85.2,2012-06-21T09:00:00Z
20.19,69.8,20.57,73.0,18.66,82.1,18.28,85.2,2012-06-21T10:00:00Z
20.19,69.8,20.57,73.0,18.66,82.1,18.28,85.2,2012-06-21T11:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.28,85.2,2012-06-21T12:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,18.28,85.2,2012-06-21T13:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,17.9,85.2,2012-06-21T14:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,17.9,85.2,2012-06-21T15:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,17.9,85.2,2012-06-21T16:00:00Z
20.19,69.8,20.19,72.3,18.66,82.1,18.28,85.2,2012-06-21T17:00:00Z
20.19,69.8,20.19,72.3,18.66,82.1,18.28,85.2,2012-06-21T18:00:00Z
20.19,69.8,20.19,72.3,18.66,82.1,18.28,85.2,2012-06-21T19:00:00Z
20.19,69.8,20.19,72.3,18.66,82.1,18.28,85.2,2012-06-21T20:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.28,85.2,2012-06-21T21:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-21T22:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-21T23:00:00Z
20.19,69.8,20.19,73.0,19.04,82.1,18.66,85.2,2012-06-22T00:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-22T01:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-22T02:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-22T03:00:00Z
20.19,69.8,19.81,73.1,18.66,82.1,18.28,85.2,2012-06-22T04:00:00Z
19.81,70.5,19.81,73.1,18.66,82.1,18.28,85.2,2012-06-22T05:00:00Z
19.81,69.9,19.42,73.1,18.66,82.1,18.28,85.2,2012-06-22T06:00:00Z
19.81,69.9,19.42,73.1,18.66,82.1,18.28,85.2,2012-06-22T07:00:00Z
19.42,69.9,19.42,73.1,18.28,82.1,17.9,85.2,2012-06-22T08:00:00Z
19.42,69.9,19.04,72.5,18.28,82.1,17.9,85.2,2012-06-22T09:00:00Z
19.42,69.4,19.04,72.5,18.28,82.1,17.9,85.2,2012-06-22T10:00:00Z
19.42,69.4,18.66,72.5,18.28,80.8,17.9,85.2,2012-06-22T11:00:00Z
19.04,69.4,18.66,72.5,18.28,82.1,17.9,85.2,2012-06-22T12:00:00Z
19.04,69.4,18.66,72.5,17.9,80.8,17.52,85.2,2012-06-22T13:00:00Z
19.04,69.4,18.66,71.9,17.9,80.8,17.52,85.2,2012-06-22T14:00:00Z
19.04,69.4,18.28,71.9,17.9,80.8,17.52,85.2,2012-06-22T15:00:00Z
19.04,70.0,18.28,72.6,17.9,82.1,17.52,85.2,2012-06-22T16:00:00Z
18.66,69.5,18.28,72.6,17.9,82.1,17.52,85.2,2012-06-22T17:00:00Z
18.66,69.5,18.28,72.6,17.9,82.1,17.52,85.2,2012-06-22T18:00:00Z
18.66,69.5,18.28,72.6,17.9,82.1,17.52,85.2,2012-06-22T19:00:00Z
18.66,69.5,18.28,72.6,17.9,82.1,17.52,85.2,2012-06-22T20:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.52,85.2,2012-06-22T21:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.52,85.2,2012-06-22T22:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.52,85.2,2012-06-22T23:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.52,85.2,2012-06-23T00:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.52,85.2,2012-06-23T01:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.9,85.2,2012-06-23T02:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.9,85.2,2012-06-23T03:00:00Z
18.66,69.5,18.66,72.5,17.9,82.1,17.52,85.2,2012-06-23T04:00:00Z
18.66,69.5,18.28,72.6,17.9,82.1,17.9,85.2,2012-06-23T05:00:00Z
18.66,69.5,18.28,72.6,17.9,82.1,17.9,85.2,2012-06-23T06:00:00Z
18.66,69.5,18.28,72.6,17.52,82.2,17.9,85.2,2012-06-23T07:00:00Z
18.28,69.6,17.9,72.7,17.52,82.2,17.52,85.2,2012-06-23T08:00:00Z
18.28,69.6,17.9,72.0,17.52,82.2,17.52,85.2,2012-06-23T09:00:00Z
18.28,69.0,17.52,72.1,17.52,82.2,17.52,85.2,2012-06-23T10:00:00Z
18.28,69.0,17.52,72.1,17.52,82.2,17.52,85.2,2012-06-23T11:00:00Z
17.9,69.1,17.52,72.1,17.14,80.9,17.52,85.2,2012-06-23T12:00:00Z
17.9,69.1,17.52,72.1,17.14,80.9,17.52,85.2,2012-06-23T13:00:00Z
17.9,69.1,17.52,72.1,17.14,80.9,17.52,85.2,2012-06-23T14:00:00Z
17.9,69.1,17.52,72.1,17.14,80.9,17.52,85.2,2012-06-23T15:00:00Z
17.9,69.1,17.52,72.1,17.14,80.9,17.52,85.2,2012-06-23T16:00:00Z
17.9,69.1,17.52,72.7,17.14,82.2,17.52,85.2,2012-06-23T17:00:00Z
17.9,69.1,17.9,72.7,17.14,80.9,17.52,85.2,2012-06-23T18:00:00Z
17.9,69.1,17.9,72.7,17.14,80.9,17.52,85.2,2012-06-23T19:00:00Z
17.9,69.1,18.28,72.6,17.14,82.2,17.52,85.2,2012-06-23T20:00:00Z
18.28,69.0,18.28,72.6,17.14,82.2,17.9,85.2,2012-06-23T21:00:00Z
18.28,69.0,18.28,72.6,17.14,82.2,17.9,85.2,2012-06-23T22:00:00Z
18.28,69.0,18.28,73.3,17.14,82.2,17.9,85.2,2012-06-23T23:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.9,85.2,2012-06-24T00:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.9,85.2,2012-06-24T01:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.9,85.2,2012-06-24T02:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.9,85.2,2012-06-24T03:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.52,85.2,2012-06-24T04:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.52,85.2,2012-06-24T05:00:00Z
18.28,69.6,18.28,72.6,17.52,82.2,17.52,85.2,2012-06-24T06:00:00Z
18.28,69.6,17.9,72.7,17.14,82.2,17.52,85.2,2012-06-24T07:00:00Z
17.9,69.1,17.9,72.7,17.14,82.2,17.52,85.2,2012-06-24T08:00:00Z
17.9,69.1,17.52,72.7,17.14,82.2,17.52,85.2,2012-06-24T09:00:00Z
17.9,69.1,17.52,72.7,17.14,82.2,17.14,83.6,2012-06-24T10:00:00Z
17.9,69.1,17.52,72.1,17.14,82.2,17.14,83.6,2012-06-24T11:00:00Z
17.9,69.1,17.52,72.1,17.14,80.9,17.14,83.6,2012-06-24T12:00:00Z
17.52,68.7,17.14,72.1,17.14,80.9,17.14,83.6,2012-06-24T13:00:00Z
17.52,68.7,17.14,72.1,17.14,80.9,17.14,83.6,2012-06-24T14:00:00Z
17.52,68.7,17.14,72.1,17.14,80.9,17.14,83.6,2012-06-24T15:00:00Z
17.52,68.7,17.52,72.1,17.14,80.9,17.14,83.6,2012-06-24T16:00:00Z
17.52,68.7,17.52,72.1,17.14,80.9,17.14,83.6,2012-06-24T17:00:00Z
17.9,68.6,17.52,72.1,17.14,80.9,17.14,83.6,2012-06-24T18:00:00Z
17.9,68.6,17.9,72.7,17.14,80.9,17.14,83.6,2012-06-24T19:00:00Z
17.9,68.6,18.28,72.6,17.14,80.9,17.52,83.6,2012-06-24T20:00:00Z
18.28,69.0,18.28,72.6,17.14,80.9,17.52,85.2,2012-06-24T21:00:00Z
18.28,69.0,18.66,72.5,17.14,80.9,17.52,85.2,2012-06-24T22:00:00Z
18.28,69.0,18.66,73.2,17.52,80.8,17.52,85.2,2012-06-24T23:00:00Z
18.66,69.0,19.04,73.2,17.52,80.8,17.52,85.2,2012-06-25T00:00:00Z
18.66,69.0,19.04,73.2,17.52,80.8,17.9,85.2,2012-06-25T01:00:00Z
18.66,69.0,19.04,73.2,17.52,82.2,17.9,85.2,2012-06-25T02:00:00Z
18.66,69.5,19.04,73.2,17.52,82.2,17.9,85.2,2012-06-25T03:00:00Z
19.04,69.4,19.04,73.2,17.52,82.2,17.9,85.2,2012-06-25T04:00:00Z
18.66,69.5,19.04,73.2,17.9,82.1,17.9,85.2,2012-06-25T05:00:00Z
18.66,69.5,18.66,73.2,17.52,82.2,17.9,85.2,2012-06-25T06:00:00Z
18.66,69.5,18.66,73.2,17.52,82.2,17.52,85.2,2012-06-25T07:00:00Z
18.66,69.5,18.66,73.2,17.52,82.2,17.52,85.2,2012-06-25T08:00:00Z
18.66,69.0,18.28,73.3,17.52,80.8,17.52,85.2,2012-06-25T09:00:00Z
18.66,69.0,18.28,72.6,17.52,80.8,17.52,85.2,2012-06-25T10:00:00Z
18.66,69.0,18.28,72.6,17.52,80.8,17.52,83.6,2012-06-25T11:00:00Z
18.66,69.0,17.9,72.7,17.52,80.8,17.52,85.2,2012-06-25T12:00:00Z
18.66,68.5,17.9,72.7,17.52,80.8,17.52,83.6,2012-06-25T13:00:00Z
18.66,69.0,18.28,72.6,17.52,80.8,17.52,83.6,2012-06-25T14:00:00Z
18.66,69.0,18.28,72.6,17.52,80.8,17.52,83.6,2012-06-25T15:00:00Z
18.66,69.0,18.28,72.6,17.52,80.8,17.52,83.6,2012-06-25T16:00:00Z
18.66,69.0,18.66,72.5,17.52,80.8,17.52,83.6,2012-06-25T17:00:00Z
18.66,69.0,18.66,72.5,17.52,80.8,17.52,83.6,2012-06-25T18:00:00Z
19.04,68.9,19.04,73.2,17.52,80.8,17.52,85.2,2012-06-25T19:00:00Z
19.04,68.9,19.42,73.1,17.9,80.8,17.9,83.6,2012-06-25T20:00:00Z
19.42,68.8,19.42,73.1,17.9,80.8,17.9,85.2,2012-06-25T21:00:00Z
19.42,69.4,19.81,73.1,17.9,80.8,18.28,85.2,2012-06-25T22:00:00Z
19.42,69.4,20.19,73.8,18.28,82.1,18.28,85.2,2012-06-25T23:00:00Z
19.81,69.3,20.19,73.8,18.28,82.1,18.28,85.2,2012-06-26T00:00:00Z
19.81,69.3,20.19,73.8,18.28,82.1,18.66,85.2,2012-06-26T01:00:00Z
19.81,69.3,20.19,73.8,18.66,82.1,18.66,85.2,2012-06-26T02:00:00Z
19.81,69.3,20.19,73.8,18.66,82.1,18.66,85.2,2012-06-26T03:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-26T04:00:00Z
20.19,69.8,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-26T05:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-26T06:00:00Z
20.19,69.2,20.19,73.0,18.66,82.1,18.66,85.2,2012-06-26T07:00:00Z
19.81,69.3,19.81,73.1,18.66,82.1,18.66,85.2,2012-06-26T08:00:00Z
19.81,69.3,19.81,73.1,18.66,82.1,18.28,85.2,2012-06-26T09:00:00Z
19.81,69.3,19.42,73.1,18.66,80.8,18.28,85.2,2012-06-26T10:00:00Z
19.81,69.3,19.42,73.1,18.66,80.8,18.28,85.2,2012-06-26T11:00:00Z
19.81,68.8,19.42,72.4,18.66,80.8,18.28,83.6,2012-06-26T12:00:00Z
19.81,68.8,19.42,72.4,18.66,80.8,18.28,83.6,2012-06-26T13:00:00Z
19.81,68.8,19.42,72.4,18.66,80.8,18.28,83.6,2012-06-26T14:00:00Z
19.81,68.8,19.42,72.4,18.66,80.8,18.28,83.6,2012-06-26T15:00:00Z
19.81,68.8,19.81,72.4,18.66,80.8,18.28,83.6,2012-06-26T16:00:00Z
19.81,68.8,19.81,72.4,18.66,80.8,18.28,83.6,2012-06-26T17:00:00Z
20.19,68.7,20.19,72.3,18.66,80.8,18.66,83.6,2012-06-26T18:00:00Z
20.19,69.2,20.19,73.0,18.66,80.8,18.66,85.2,2012-06-26T19:00:00Z
